Vehicle Type,State,Postcode,Fuel Type,2021-01-31,2022-01-31,2023-01-31
Light Commercial,VIC,3806,Electric,0.0,3.0,0.0
Light Commercial,VIC,3806,Other,101.0,99.0,104.0
Light Commercial,VIC,3807,Petrol,243.0,232.0,233.0
Light Commercial,VIC,3807,Diesel,739.0,766.0,790.0
Light Commercial,VIC,3807,Dual fuel,23.0,21.0,15.0
Light Commercial,VIC,3807,Other,22.0,21.0,18.0
Light Commercial,VIC,3808,Petrol,164.0,166.0,167.0
Light Commercial,VIC,3808,Diesel,510.0,528.0,549.0
Light Commercial,VIC,3808,Dual fuel,19.0,15.0,13.0
Light Commercial,VIC,3808,Other,15.0,15.0,17.0
Light Commercial,VIC,3809,Petrol,327.0,311.0,309.0
Light Commercial,VIC,3809,Diesel,1089.0,1189.0,1333.0
Light Commercial,VIC,3809,Dual fuel,22.0,22.0,22.0
Light Commercial,VIC,3809,Other,34.0,34.0,27.0
Light Commercial,VIC,3810,Petrol,1567.0,1487.0,1536.0
Light Commercial,VIC,3810,Diesel,4578.0,4892.0,5386.0
Light Commercial,VIC,3810,Dual fuel,145.0,141.0,135.0
Light Commercial,VIC,3810,Other,151.0,147.0,130.0
Light Commercial,VIC,3812,Petrol,146.0,143.0,137.0
Light Commercial,VIC,3812,Diesel,532.0,540.0,564.0
Light Commercial,VIC,3812,Dual fuel,26.0,20.0,16.0
Light Commercial,VIC,3812,Other,14.0,17.0,18.0
Light Commercial,VIC,3813,Petrol,86.0,81.0,87.0
Light Commercial,VIC,3813,Diesel,192.0,214.0,251.0
Light Commercial,VIC,3813,Dual fuel,11.0,10.0,8.0
Light Commercial,VIC,3813,Other,9.0,8.0,8.0
Light Commercial,VIC,3814,Petrol,134.0,138.0,149.0
Light Commercial,VIC,3814,Diesel,485.0,492.0,553.0
Light Commercial,VIC,3814,Dual fuel,25.0,21.0,22.0
Light Commercial,VIC,3814,Other,23.0,20.0,20.0
Light Commercial,VIC,3815,Petrol,203.0,210.0,224.0
Light Commercial,VIC,3815,Diesel,602.0,632.0,663.0
Light Commercial,VIC,3815,Dual fuel,25.0,24.0,17.0
Light Commercial,VIC,3815,Other,27.0,24.0,21.0
Light Commercial,VIC,3816,Petrol,195.0,206.0,195.0
Light Commercial,VIC,3816,Diesel,534.0,581.0,594.0
Light Commercial,VIC,3816,Dual fuel,24.0,29.0,32.0
Light Commercial,VIC,3816,Other,14.0,15.0,13.0
Light Commercial,VIC,3818,Petrol,774.0,771.0,751.0
Light Commercial,VIC,3818,Diesel,2103.0,2295.0,2442.0
Light Commercial,VIC,3818,Dual fuel,70.0,70.0,76.0
Light Commercial,VIC,3818,Other,71.0,72.0,80.0
Light Commercial,VIC,3820,Petrol,764.0,781.0,746.0
Light Commercial,VIC,3820,Diesel,2381.0,2655.0,2782.0
Light Commercial,VIC,3820,Dual fuel,93.0,86.0,65.0
Light Commercial,VIC,3820,Other,57.0,59.0,56.0
Light Commercial,VIC,3821,Petrol,191.0,189.0,191.0
Light Commercial,VIC,3821,Diesel,703.0,719.0,764.0
Light Commercial,VIC,3821,Dual fuel,27.0,24.0,25.0
Light Commercial,VIC,3821,Other,14.0,13.0,11.0
Light Commercial,VIC,3822,Petrol,78.0,75.0,71.0
Light Commercial,VIC,3822,Diesel,222.0,250.0,257.0
Light Commercial,VIC,3822,Dual fuel,8.0,7.0,8.0
Light Commercial,VIC,3822,Other,6.0,5.0,4.0
Light Commercial,VIC,3823,Petrol,118.0,119.0,110.0
Light Commercial,VIC,3823,Diesel,389.0,418.0,415.0
Light Commercial,VIC,3823,Dual fuel,8.0,7.0,4.0
Light Commercial,VIC,3823,Other,11.0,8.0,9.0
Light Commercial,VIC,3824,Petrol,336.0,320.0,301.0
Light Commercial,VIC,3824,Diesel,907.0,980.0,1000.0
Light Commercial,VIC,3824,Dual fuel,40.0,41.0,37.0
Light Commercial,VIC,3824,Other,21.0,21.0,24.0
Light Commercial,VIC,3825,Petrol,1138.0,1133.0,1111.0
Light Commercial,VIC,3825,Diesel,2686.0,2945.0,3081.0
Light Commercial,VIC,3825,Dual fuel,173.0,154.0,155.0
Light Commercial,VIC,3825,Other,68.0,72.0,75.0
Light Commercial,VIC,3831,Petrol,113.0,118.0,110.0
Light Commercial,VIC,3831,Diesel,384.0,447.0,457.0
Light Commercial,VIC,3831,Dual fuel,20.0,18.0,13.0
Light Commercial,VIC,3831,Other,13.0,12.0,12.0
Light Commercial,VIC,3832,Petrol,14.0,21.0,19.0
Light Commercial,VIC,3832,Diesel,56.0,54.0,60.0
Light Commercial,VIC,3832,Dual fuel,3.0,0.0,0.0
Light Commercial,VIC,3832,Other,3.0,0.0,3.0
Light Commercial,VIC,3833,Petrol,36.0,28.0,29.0
Light Commercial,VIC,3833,Diesel,90.0,104.0,97.0
Light Commercial,VIC,3833,Dual fuel,10.0,11.0,7.0
Light Commercial,VIC,3833,Other,3.0,0.0,3.0
Light Commercial,VIC,3835,Petrol,30.0,30.0,26.0
Light Commercial,VIC,3835,Diesel,181.0,190.0,183.0
Light Commercial,VIC,3835,Dual fuel,6.0,6.0,6.0
Light Commercial,VIC,3835,Other,0.0,3.0,0.0
Light Commercial,VIC,3840,Petrol,1011.0,957.0,958.0
Light Commercial,VIC,3840,Diesel,2191.0,2303.0,2517.0
Light Commercial,VIC,3840,Dual fuel,136.0,134.0,115.0
Light Commercial,VIC,3840,Other,65.0,71.0,59.0
Light Commercial,VIC,3841,Petrol,4.0,3.0,3.0
Light Commercial,VIC,3841,Diesel,16.0,18.0,20.0
Light Commercial,VIC,3842,Petrol,211.0,200.0,194.0
Light Commercial,VIC,3842,Diesel,406.0,473.0,497.0
Light Commercial,VIC,3842,Dual fuel,26.0,19.0,13.0
Light Commercial,VIC,3842,Other,22.0,18.0,19.0
Light Commercial,VIC,3844,Petrol,1360.0,1367.0,1347.0
Light Commercial,VIC,3844,Diesel,4139.0,4441.0,4635.0
Light Commercial,VIC,3844,Dual fuel,129.0,130.0,117.0
Light Commercial,VIC,3844,Other,93.0,91.0,84.0
Light Commercial,VIC,3847,Petrol,210.0,198.0,191.0
Light Commercial,VIC,3847,Diesel,516.0,569.0,580.0
Light Commercial,VIC,3847,Dual fuel,15.0,18.0,18.0
Light Commercial,VIC,3847,Other,9.0,10.0,10.0
Light Commercial,VIC,3850,Petrol,659.0,651.0,637.0
Light Commercial,VIC,3850,Diesel,1967.0,2100.0,2185.0
Light Commercial,VIC,3850,Dual fuel,44.0,43.0,37.0
Light Commercial,VIC,3850,Other,60.0,57.0,55.0
Light Commercial,VIC,3851,Petrol,427.0,427.0,435.0
Light Commercial,VIC,3851,Diesel,1420.0,1527.0,1587.0
Light Commercial,VIC,3851,Dual fuel,63.0,60.0,57.0
Light Commercial,VIC,3851,Other,34.0,42.0,34.0
Light Commercial,VIC,3852,Petrol,3.0,5.0,5.0
Light Commercial,VIC,3852,Diesel,10.0,8.0,11.0
Light Commercial,VIC,3853,Petrol,0.0,0.0,0.0
Light Commercial,VIC,3853,Diesel,0.0,3.0,5.0
Light Commercial,VIC,3854,Petrol,98.0,102.0,108.0
Light Commercial,VIC,3854,Diesel,350.0,369.0,388.0
Light Commercial,VIC,3854,Dual fuel,13.0,12.0,12.0
Light Commercial,VIC,3854,Other,8.0,6.0,6.0
Light Commercial,VIC,3856,Petrol,59.0,65.0,68.0
Light Commercial,VIC,3856,Diesel,290.0,306.0,304.0
Light Commercial,VIC,3856,Dual fuel,11.0,12.0,13.0
Light Commercial,VIC,3856,Other,3.0,4.0,5.0
Light Commercial,VIC,3857,Petrol,26.0,26.0,27.0
Light Commercial,VIC,3857,Diesel,123.0,124.0,116.0
Light Commercial,VIC,3857,Dual fuel,7.0,6.0,3.0
Light Commercial,VIC,3857,Other,6.0,3.0,0.0
Light Commercial,VIC,3858,Petrol,232.0,239.0,232.0
Light Commercial,VIC,3858,Diesel,814.0,894.0,965.0
Light Commercial,VIC,3858,Dual fuel,44.0,39.0,38.0
Light Commercial,VIC,3858,Other,19.0,22.0,16.0
Light Commercial,VIC,3859,Petrol,71.0,80.0,75.0
Light Commercial,VIC,3859,Diesel,288.0,287.0,306.0
Light Commercial,VIC,3859,Dual fuel,10.0,8.0,7.0
Light Commercial,VIC,3859,Other,5.0,4.0,3.0
Light Commercial,VIC,3860,Petrol,474.0,468.0,473.0
Light Commercial,VIC,3860,Diesel,1748.0,1788.0,1843.0
Light Commercial,VIC,3860,Dual fuel,61.0,55.0,54.0
Light Commercial,VIC,3860,Other,29.0,31.0,25.0
Light Commercial,VIC,3862,Petrol,211.0,203.0,210.0
Light Commercial,VIC,3862,Diesel,902.0,1000.0,1066.0
Light Commercial,VIC,3862,Dual fuel,23.0,23.0,22.0
Light Commercial,VIC,3862,Other,8.0,10.0,12.0
Light Commercial,VIC,3864,Petrol,30.0,26.0,26.0
Light Commercial,VIC,3864,Diesel,73.0,76.0,82.0
Light Commercial,VIC,3864,Dual fuel,3.0,3.0,0.0
Light Commercial,VIC,3864,Other,0.0,3.0,0.0
Light Commercial,VIC,3865,Petrol,28.0,30.0,33.0
Light Commercial,VIC,3865,Diesel,199.0,195.0,191.0
Light Commercial,VIC,3865,Dual fuel,0.0,0.0,0.0
Light Commercial,VIC,3869,Petrol,114.0,112.0,108.0
Light Commercial,VIC,3869,Diesel,341.0,362.0,399.0
Light Commercial,VIC,3869,Dual fuel,9.0,8.0,10.0
Light Commercial,VIC,3869,Other,9.0,8.0,8.0
Light Commercial,VIC,3870,Petrol,105.0,93.0,100.0
Light Commercial,VIC,3870,Diesel,266.0,283.0,301.0
Light Commercial,VIC,3870,Dual fuel,13.0,13.0,11.0
Light Commercial,VIC,3870,Other,10.0,9.0,9.0
Light Commercial,VIC,3871,Petrol,183.0,183.0,187.0
Light Commercial,VIC,3871,Diesel,573.0,578.0,607.0
Light Commercial,VIC,3871,Dual fuel,30.0,27.0,24.0
Light Commercial,VIC,3871,Other,13.0,15.0,16.0
Light Commercial,VIC,3873,Petrol,21.0,21.0,20.0
Light Commercial,VIC,3873,Diesel,93.0,97.0,96.0
Light Commercial,VIC,3873,Dual fuel,6.0,8.0,8.0
Light Commercial,VIC,3873,Other,3.0,3.0,3.0
Light Commercial,VIC,3874,Petrol,76.0,71.0,64.0
Light Commercial,VIC,3874,Diesel,196.0,211.0,221.0
Light Commercial,VIC,3874,Dual fuel,8.0,7.0,6.0
Light Commercial,VIC,3874,Other,6.0,6.0,5.0
Light Commercial,VIC,3875,Petrol,1057.0,1089.0,1042.0
Light Commercial,VIC,3875,Diesel,3823.0,4146.0,4338.0
Light Commercial,VIC,3875,Dual fuel,149.0,135.0,128.0
Light Commercial,VIC,3875,Other,49.0,51.0,49.0
Light Commercial,VIC,3878,Petrol,68.0,66.0,72.0
Light Commercial,VIC,3878,Diesel,177.0,195.0,222.0
Light Commercial,VIC,3878,Dual fuel,10.0,9.0,7.0
Light Commercial,VIC,3878,Other,5.0,6.0,5.0
Light Commercial,VIC,3880,Petrol,230.0,236.0,230.0
Light Commercial,VIC,3880,Diesel,512.0,575.0,594.0
Light Commercial,VIC,3880,Dual fuel,37.0,35.0,28.0
Light Commercial,VIC,3880,Other,17.0,17.0,19.0
Light Commercial,VIC,3882,Petrol,86.0,87.0,82.0
Light Commercial,VIC,3882,Diesel,280.0,333.0,364.0
Light Commercial,VIC,3882,Dual fuel,13.0,13.0,10.0
Light Commercial,VIC,3882,Other,8.0,5.0,6.0
Light Commercial,VIC,3885,Petrol,146.0,139.0,131.0
Light Commercial,VIC,3885,Diesel,605.0,626.0,642.0
Light Commercial,VIC,3885,Dual fuel,15.0,10.0,11.0
Light Commercial,VIC,3885,Other,11.0,11.0,11.0
Light Commercial,VIC,3886,Petrol,35.0,37.0,40.0
Light Commercial,VIC,3886,Diesel,168.0,168.0,167.0
Light Commercial,VIC,3886,Dual fuel,3.0,0.0,3.0
Light Commercial,VIC,3887,Petrol,29.0,26.0,28.0
Light Commercial,VIC,3887,Diesel,90.0,92.0,95.0
Light Commercial,VIC,3887,Dual fuel,5.0,6.0,9.0
Light Commercial,VIC,3887,Other,3.0,3.0,3.0
Light Commercial,VIC,3888,Petrol,207.0,195.0,198.0
Light Commercial,VIC,3888,Diesel,957.0,1017.0,1066.0
Light Commercial,VIC,3888,Dual fuel,34.0,31.0,32.0
Light Commercial,VIC,3888,Other,4.0,6.0,8.0
Light Commercial,VIC,3889,Petrol,27.0,28.0,27.0
Light Commercial,VIC,3889,Diesel,68.0,78.0,70.0
Light Commercial,VIC,3889,Dual fuel,4.0,5.0,3.0
Light Commercial,VIC,3889,Other,0.0,3.0,3.0
Light Commercial,VIC,3890,Petrol,40.0,39.0,42.0
Light Commercial,VIC,3890,Diesel,110.0,111.0,111.0
Light Commercial,VIC,3890,Dual fuel,5.0,4.0,3.0
Light Commercial,VIC,3890,Other,0.0,0.0,0.0
Light Commercial,VIC,3891,Petrol,15.0,14.0,14.0
Light Commercial,VIC,3891,Diesel,60.0,59.0,63.0
Light Commercial,VIC,3892,Petrol,96.0,98.0,95.0
Light Commercial,VIC,3892,Diesel,247.0,258.0,267.0
Light Commercial,VIC,3892,Dual fuel,6.0,7.0,4.0
Light Commercial,VIC,3892,Other,0.0,0.0,3.0
Light Commercial,VIC,3893,Petrol,3.0,4.0,6.0
Light Commercial,VIC,3893,Diesel,10.0,11.0,11.0
Light Commercial,VIC,3895,Petrol,22.0,23.0,24.0
Light Commercial,VIC,3895,Diesel,90.0,89.0,95.0
Light Commercial,VIC,3895,Dual fuel,3.0,0.0,0.0
Light Commercial,VIC,3896,Petrol,26.0,24.0,19.0
Light Commercial,VIC,3896,Diesel,176.0,169.0,169.0
Light Commercial,VIC,3896,Dual fuel,7.0,7.0,6.0
Light Commercial,VIC,3898,Petrol,48.0,50.0,49.0
Light Commercial,VIC,3898,Diesel,264.0,279.0,281.0
Light Commercial,VIC,3898,Dual fuel,3.0,0.0,3.0
Light Commercial,VIC,3898,Other,3.0,0.0,3.0
Light Commercial,VIC,3900,Petrol,28.0,27.0,21.0
Light Commercial,VIC,3900,Diesel,99.0,109.0,115.0
Light Commercial,VIC,3900,Dual fuel,0.0,3.0,3.0
Light Commercial,VIC,3900,Other,3.0,0.0,3.0
Light Commercial,VIC,3902,Petrol,24.0,20.0,20.0
Light Commercial,VIC,3902,Diesel,103.0,114.0,127.0
Light Commercial,VIC,3902,Dual fuel,8.0,7.0,7.0
Light Commercial,VIC,3902,Other,3.0,3.0,0.0
Light Commercial,VIC,3903,Petrol,65.0,71.0,70.0
Light Commercial,VIC,3903,Diesel,204.0,228.0,213.0
Light Commercial,VIC,3903,Dual fuel,4.0,0.0,4.0
Light Commercial,VIC,3903,Other,4.0,4.0,5.0
Light Commercial,VIC,3904,Petrol,105.0,114.0,117.0
Light Commercial,VIC,3904,Diesel,287.0,324.0,340.0
Light Commercial,VIC,3904,Dual fuel,13.0,12.0,13.0
Light Commercial,VIC,3904,Other,8.0,5.0,6.0
Light Commercial,VIC,3909,Petrol,460.0,448.0,445.0
Light Commercial,VIC,3909,Diesel,1305.0,1413.0,1470.0
Light Commercial,VIC,3909,Dual fuel,79.0,76.0,67.0
Light Commercial,VIC,3909,Other,24.0,25.0,25.0
Light Commercial,VIC,3910,Petrol,856.0,801.0,763.0
Light Commercial,VIC,3910,Diesel,2239.0,2349.0,2432.0
Light Commercial,VIC,3910,Dual fuel,73.0,63.0,56.0
Light Commercial,VIC,3910,Other,76.0,76.0,60.0
Light Commercial,VIC,3911,Petrol,230.0,233.0,222.0
Light Commercial,VIC,3911,Diesel,621.0,668.0,505.0
Light Commercial,VIC,3911,Dual fuel,26.0,20.0,19.0
Light Commercial,VIC,3911,Other,21.0,14.0,12.0
Light Commercial,VIC,3912,Petrol,819.0,777.0,772.0
Light Commercial,VIC,3912,Diesel,2208.0,2361.0,2444.0
Light Commercial,VIC,3912,Dual fuel,83.0,77.0,74.0
Light Commercial,VIC,3912,Other,83.0,78.0,69.0
Light Commercial,VIC,3913,Petrol,206.0,204.0,200.0
Light Commercial,VIC,3913,Diesel,547.0,584.0,601.0
Light Commercial,VIC,3913,Dual fuel,21.0,21.0,16.0
Light Commercial,VIC,3913,Other,19.0,14.0,13.0
Light Commercial,VIC,3915,Petrol,446.0,449.0,446.0
Light Commercial,VIC,3915,Diesel,1097.0,1190.0,1290.0
Light Commercial,VIC,3915,Dual fuel,58.0,52.0,46.0
Light Commercial,VIC,3915,Other,47.0,51.0,46.0
Light Commercial,VIC,3916,Petrol,51.0,55.0,47.0
Light Commercial,VIC,3916,Diesel,134.0,157.0,163.0
Light Commercial,VIC,3916,Dual fuel,5.0,5.0,5.0
Light Commercial,VIC,3916,Other,5.0,0.0,3.0
Light Commercial,VIC,3918,Petrol,211.0,206.0,208.0
Light Commercial,VIC,3918,Diesel,583.0,593.0,620.0
Light Commercial,VIC,3918,Dual fuel,22.0,18.0,16.0
Light Commercial,VIC,3918,Other,23.0,18.0,20.0
Light Commercial,VIC,3919,Petrol,173.0,162.0,155.0
Light Commercial,VIC,3919,Diesel,395.0,415.0,442.0
Light Commercial,VIC,3919,Dual fuel,25.0,21.0,21.0
Light Commercial,VIC,3919,Other,18.0,20.0,23.0
Light Commercial,VIC,3920,Petrol,24.0,23.0,23.0
Light Commercial,VIC,3920,Diesel,95.0,101.0,89.0
Light Commercial,VIC,3921,Petrol,13.0,18.0,14.0
Light Commercial,VIC,3921,Diesel,32.0,35.0,39.0
Light Commercial,VIC,3921,Dual fuel,4.0,4.0,3.0
Light Commercial,VIC,3922,Petrol,552.0,569.0,539.0
Light Commercial,VIC,3922,Diesel,1055.0,1247.0,1278.0
Light Commercial,VIC,3922,Dual fuel,60.0,56.0,55.0
Light Commercial,VIC,3922,Other,39.0,42.0,44.0
Light Commercial,VIC,3923,Petrol,37.0,36.0,37.0
Light Commercial,VIC,3923,Diesel,122.0,127.0,131.0
Light Commercial,VIC,3923,Dual fuel,10.0,10.0,10.0
Light Commercial,VIC,3923,Other,10.0,9.0,8.0
Light Commercial,VIC,3925,Petrol,206.0,212.0,217.0
Light Commercial,VIC,3925,Diesel,588.0,665.0,672.0
Light Commercial,VIC,3925,Dual fuel,29.0,31.0,27.0
Light Commercial,VIC,3925,Other,36.0,35.0,29.0
Light Commercial,VIC,3926,Petrol,164.0,158.0,154.0
Light Commercial,VIC,3926,Diesel,397.0,421.0,431.0
Light Commercial,VIC,3926,Dual fuel,15.0,12.0,12.0
Light Commercial,VIC,3926,Other,19.0,21.0,18.0
Light Commercial,VIC,3927,Petrol,59.0,63.0,59.0
Light Commercial,VIC,3927,Diesel,148.0,150.0,155.0
Light Commercial,VIC,3927,Dual fuel,7.0,9.0,9.0
Light Commercial,VIC,3927,Other,3.0,3.0,4.0
Light Commercial,VIC,3928,Petrol,21.0,22.0,16.0
Light Commercial,VIC,3928,Diesel,88.0,98.0,90.0
Light Commercial,VIC,3928,Dual fuel,0.0,0.0,0.0
Light Commercial,VIC,3929,Petrol,38.0,45.0,45.0
Light Commercial,VIC,3929,Diesel,144.0,147.0,156.0
Light Commercial,VIC,3929,Dual fuel,3.0,3.0,0.0
Light Commercial,VIC,3929,Other,4.0,3.0,3.0
Light Commercial,VIC,3930,Petrol,441.0,420.0,402.0
Light Commercial,VIC,3930,Diesel,1155.0,1247.0,1299.0
Light Commercial,VIC,3930,Dual fuel,33.0,30.0,27.0
Light Commercial,VIC,3930,Other,37.0,31.0,32.0
Light Commercial,VIC,3931,Petrol,806.0,773.0,693.0
Light Commercial,VIC,3931,Diesel,2307.0,2548.0,2692.0
Light Commercial,VIC,3931,Dual fuel,62.0,48.0,44.0
Light Commercial,VIC,3931,Electric,0.0,0.0,3.0
Light Commercial,VIC,3931,Other,87.0,78.0,71.0
Light Commercial,VIC,3933,Petrol,84.0,82.0,81.0
Light Commercial,VIC,3933,Diesel,252.0,263.0,274.0
Light Commercial,VIC,3933,Dual fuel,11.0,8.0,7.0
Light Commercial,VIC,3933,Other,13.0,11.0,13.0
Light Commercial,VIC,3934,Petrol,505.0,515.0,496.0
Light Commercial,VIC,3934,Diesel,1467.0,1554.0,1663.0
Light Commercial,VIC,3934,Dual fuel,44.0,39.0,37.0
Light Commercial,VIC,3934,Other,49.0,44.0,47.0
Light Commercial,VIC,3936,Petrol,536.0,535.0,525.0
Light Commercial,VIC,3936,Diesel,1308.0,1421.0,1454.0
Light Commercial,VIC,3936,Dual fuel,49.0,46.0,39.0
Light Commercial,VIC,3936,Other,59.0,57.0,49.0
Light Commercial,VIC,3937,Petrol,79.0,67.0,63.0
Light Commercial,VIC,3937,Diesel,239.0,252.0,254.0
Light Commercial,VIC,3937,Dual fuel,5.0,4.0,4.0
Light Commercial,VIC,3937,Other,3.0,5.0,5.0
Light Commercial,VIC,3938,Petrol,141.0,140.0,146.0
Light Commercial,VIC,3938,Diesel,342.0,336.0,361.0
Light Commercial,VIC,3938,Dual fuel,11.0,13.0,11.0
Light Commercial,VIC,3938,Other,14.0,13.0,13.0
Light Commercial,VIC,3939,Petrol,699.0,677.0,634.0
Light Commercial,VIC,3939,Diesel,1533.0,1658.0,1652.0
Light Commercial,VIC,3939,Dual fuel,92.0,71.0,69.0
Light Commercial,VIC,3939,Other,75.0,72.0,72.0
Light Commercial,VIC,3940,Petrol,153.0,157.0,166.0
Light Commercial,VIC,3940,Diesel,375.0,382.0,407.0
Light Commercial,VIC,3940,Dual fuel,16.0,21.0,17.0
Light Commercial,VIC,3940,Other,22.0,22.0,22.0
Light Commercial,VIC,3941,Petrol,697.0,679.0,650.0
Light Commercial,VIC,3941,Diesel,1447.0,1549.0,1537.0
Light Commercial,VIC,3941,Dual fuel,94.0,85.0,69.0
Light Commercial,VIC,3941,Other,79.0,71.0,68.0
Light Commercial,VIC,3942,Petrol,133.0,134.0,110.0
Light Commercial,VIC,3942,Diesel,260.0,271.0,288.0
Light Commercial,VIC,3942,Dual fuel,13.0,8.0,10.0
Light Commercial,VIC,3942,Other,11.0,12.0,13.0
Light Commercial,VIC,3943,Petrol,81.0,82.0,88.0
Light Commercial,VIC,3943,Diesel,170.0,197.0,195.0
Light Commercial,VIC,3943,Dual fuel,9.0,9.0,8.0
Light Commercial,VIC,3943,Other,6.0,5.0,6.0
Light Commercial,VIC,3944,Petrol,42.0,49.0,50.0
Light Commercial,VIC,3944,Diesel,41.0,41.0,40.0
Light Commercial,VIC,3944,Dual fuel,3.0,3.0,0.0
Light Commercial,VIC,3945,Petrol,73.0,64.0,61.0
Light Commercial,VIC,3945,Diesel,237.0,254.0,270.0
Light Commercial,VIC,3945,Dual fuel,11.0,8.0,7.0
Light Commercial,VIC,3945,Other,13.0,11.0,12.0
Light Commercial,VIC,3946,Petrol,19.0,15.0,13.0
Light Commercial,VIC,3946,Diesel,69.0,70.0,77.0
Light Commercial,VIC,3946,Dual fuel,3.0,0.0,3.0
Light Commercial,VIC,3946,Other,3.0,3.0,3.0
Light Commercial,VIC,3950,Petrol,297.0,268.0,266.0
Light Commercial,VIC,3950,Diesel,728.0,793.0,816.0
Light Commercial,VIC,3950,Dual fuel,44.0,40.0,33.0
Light Commercial,VIC,3950,Other,34.0,32.0,32.0
Light Commercial,VIC,3951,Petrol,89.0,82.0,81.0
Light Commercial,VIC,3951,Diesel,255.0,274.0,273.0
Light Commercial,VIC,3951,Dual fuel,13.0,11.0,10.0
Light Commercial,VIC,3951,Other,3.0,3.0,3.0
Light Commercial,VIC,3953,Petrol,491.0,475.0,483.0
Light Commercial,VIC,3953,Diesel,1577.0,1683.0,1746.0
Light Commercial,VIC,3953,Dual fuel,51.0,41.0,41.0
Light Commercial,VIC,3953,Other,27.0,28.0,30.0
Light Commercial,VIC,3954,Petrol,22.0,25.0,26.0
Light Commercial,VIC,3954,Diesel,85.0,85.0,92.0
Light Commercial,VIC,3954,Dual fuel,0.0,0.0,0.0
Light Commercial,VIC,3954,Other,3.0,0.0,3.0
Light Commercial,VIC,3956,Petrol,212.0,210.0,200.0
Light Commercial,VIC,3956,Diesel,650.0,712.0,715.0
Light Commercial,VIC,3956,Dual fuel,20.0,18.0,17.0
Light Commercial,VIC,3956,Other,14.0,13.0,13.0
Light Commercial,VIC,3957,Petrol,30.0,26.0,23.0
Light Commercial,VIC,3957,Diesel,92.0,96.0,97.0
Light Commercial,VIC,3957,Dual fuel,6.0,4.0,4.0
Light Commercial,VIC,3957,Other,3.0,3.0,3.0
Light Commercial,VIC,3958,Petrol,30.0,29.0,26.0
Light Commercial,VIC,3958,Diesel,85.0,82.0,82.0
Light Commercial,VIC,3958,Dual fuel,3.0,0.0,3.0
Light Commercial,VIC,3958,Other,3.0,3.0,0.0
Light Commercial,VIC,3959,Petrol,94.0,89.0,90.0
Light Commercial,VIC,3959,Diesel,293.0,310.0,317.0
Light Commercial,VIC,3959,Dual fuel,9.0,9.0,10.0
Light Commercial,VIC,3959,Other,4.0,4.0,0.0
Light Commercial,VIC,3960,Petrol,179.0,175.0,158.0
Light Commercial,VIC,3960,Diesel,569.0,618.0,669.0
Light Commercial,VIC,3960,Dual fuel,12.0,12.0,11.0
Light Commercial,VIC,3960,Other,5.0,5.0,6.0
Light Commercial,VIC,3962,Petrol,82.0,82.0,85.0
Light Commercial,VIC,3962,Diesel,238.0,246.0,258.0
Light Commercial,VIC,3962,Dual fuel,12.0,10.0,8.0
Light Commercial,VIC,3962,Other,4.0,5.0,5.0
Light Commercial,VIC,3964,Petrol,19.0,17.0,18.0
Light Commercial,VIC,3964,Diesel,49.0,55.0,57.0
Light Commercial,VIC,3964,Dual fuel,0.0,0.0,3.0
Light Commercial,VIC,3964,Other,0.0,0.0,3.0
Light Commercial,VIC,3965,Petrol,27.0,24.0,22.0
Light Commercial,VIC,3965,Diesel,51.0,53.0,52.0
Light Commercial,VIC,3965,Dual fuel,0.0,3.0,3.0
Light Commercial,VIC,3965,Other,3.0,3.0,3.0
Light Commercial,VIC,3966,Petrol,51.0,47.0,49.0
Light Commercial,VIC,3966,Diesel,181.0,189.0,190.0
Light Commercial,VIC,3966,Dual fuel,6.0,7.0,7.0
Light Commercial,VIC,3966,Other,3.0,4.0,3.0
Light Commercial,VIC,3967,Petrol,10.0,10.0,10.0
Light Commercial,VIC,3967,Diesel,41.0,38.0,37.0
Light Commercial,VIC,3967,Dual fuel,3.0,3.0,3.0
Light Commercial,VIC,3967,Other,3.0,3.0,0.0
Light Commercial,VIC,3971,Petrol,362.0,342.0,337.0
Light Commercial,VIC,3971,Diesel,1029.0,1126.0,1177.0
Light Commercial,VIC,3971,Dual fuel,37.0,33.0,28.0
Light Commercial,VIC,3971,Other,15.0,13.0,16.0
Light Commercial,VIC,3975,Petrol,236.0,234.0,246.0
Light Commercial,VIC,3975,Diesel,731.0,774.0,863.0
Light Commercial,VIC,3975,Dual fuel,21.0,23.0,21.0
Light Commercial,VIC,3975,Electric,0.0,0.0,3.0
Light Commercial,VIC,3975,Other,22.0,17.0,21.0
Light Commercial,VIC,3976,Petrol,608.0,592.0,554.0
Light Commercial,VIC,3976,Diesel,1083.0,1154.0,1225.0
Light Commercial,VIC,3976,Dual fuel,73.0,67.0,46.0
Light Commercial,VIC,3976,Other,56.0,55.0,56.0
Light Commercial,VIC,3977,Petrol,2756.0,2690.0,2594.0
Light Commercial,VIC,3977,Diesel,6766.0,7411.0,8024.0
Light Commercial,VIC,3977,Dual fuel,287.0,259.0,221.0
Light Commercial,VIC,3977,Other,294.0,290.0,260.0
Light Commercial,VIC,3978,Petrol,532.0,576.0,624.0
Light Commercial,VIC,3978,Diesel,1735.0,2009.0,2309.0
Light Commercial,VIC,3978,Dual fuel,50.0,51.0,39.0
Light Commercial,VIC,3978,Other,60.0,64.0,63.0
Light Commercial,VIC,3979,Petrol,43.0,45.0,42.0
